"cid","name","address","city","state","zip","latitude","longitude"
9,"SO CRESCENT BEH HLTH SYS - CRESCENT PINES CAMPUS","1000 EAGLES LANDING PARKWAY","STOCKBRIDGE","GA",30281,"33.51297678100010","-84.2217832030000"
9,"PEACHFORD HOSPITAL","2151 PEACHFORD ROAD","DUNWOODY","GA",30338,"33.92873707800000","-84.3006144600000"
9,"LAUREL HEIGHTS HOSPITAL","934 BRIARCLIFF ROAD","ATLANTA","GA",30306,"33.78008904200000","-84.3453322010000"
9,"GEORGIA REGIONAL HOSPITAL AT ATLANTA","3073 PANTHERSVILLE ROAD","DECATUR","GA",30034,"33.69619223100010","-84.2741066230000"
19,"MARTIN GENERAL HOSPITAL","310 SOUTH MCCASKEY ROAD","WILLIAMSTON","NC",27892,"35.83979069500000","-77.0722540000000"
6,"ASSURANCE HEALTH PSYCHIATRIC HOSPITAL","2725 ENTERPRISE DRIVE","ANDERSON","IN",46013,"40.03784388600010","-85.7250539010000"
18,"WRAY COMMUNITY DISTRICT HOSPITAL","1017 W 7TH ST","WRAY","CO",80758,"40.07620337400000","-102.2349966060000"
9,"RIDGEVIEW INSTITUTE MONROE","709 BREEDLOVE DR","MONROE","GA",30655,"33.78317030600000","-83.7185792330000"
19,"ASHEVILLE SPECIALTY HOSPITAL","428 BILTMORE AVE","ASHEVILLE","NC",28801,"35.58055669300010","-82.5499905500000"
16,"VERMILION BEHAVIORAL HEALTH SYSTEM","2520 N UNIVERSITY AVE","LAFAYETTE","LA",70507,"30.27134213100000","-92.0460204399999"
16,"THIBODAUX REGIONAL MEDICAL CENTER","602 N ACADIA RD","THIBODAUX","LA",70301,"29.78159104700010","-90.8057654370000"
16,"CRESCENT CITY SURGICAL CENTRE","3017 GALLERIA DRIVE","METAIRIE","LA",70809,"29.99352660900010","-90.1531215040000"
16,"EAST JEFFERSON GENERAL HOSPITAL","4200 HOUMA BLVD","METAIRIE","LA",70006,"30.01303967200000","-90.1809752480000"
16,"CURAHEALTH NEW ORLEANS","3601 COLISEUM ST","NEW ORLEANS","LA",70115,"29.92490799800000","-90.0931317350000"
16,"UNITED MEDICAL REHABILITATION HOSPITAL","333 EAST WORTHEY RD","GONZALES","LA",70737,"30.22510750300010","-90.9177852360000"
16,"IBERIA REHABILITATION HOSPITAL","532 JEFFERSON TERRACE STREET","NEW IBERIA","LA",70560,"29.99078712600000","-91.8068394599999"
16,"TERREBONNE GENERAL MEDICAL CENTER","8166 MAIN ST","HOUMA","LA",70360,"29.59696051200010","-90.7139233139999"
16,"HEART HOSPITAL OF LAFAYETTE","1105 KALISTE SALOOM ROAD","LAFAYETTE","LA",71301,"31.31761018500000","-92.4522036170000"
16,"HUEY P. LONG MEDICAL CENTER","352 HOSPITAL BOULEVARD","PINEVILLE","LA",71360,"31.32071898600000","-92.4398610250000"
16,"MOREHOUSE GENERAL HOSPITAL","323 W WALNUT AVE","BASTROP","LA",71220,"32.77499426900000","-91.9173583410000"
16,"NATCHITOCHES REGIONAL MEDICAL CENTER","501 KEYSER AVE","NATCHITOCHES","LA",71457,"31.75257046700010","-93.0782198170000"
6,"RESURRECTION MEDICAL CENTER","7435 W TALCOTT AVENUE","CHICAGO","IL",60631,"41.98750029200000","-87.8135458199999"
16,"JACKSON PARISH HOSPITAL","165 BEECH SPRINGS RD","JONESBORO","LA",71251,"32.25314333000010","-92.7198327350000"
16,"SPECIALTY HOSPITAL OF WINNFIELD","915 FIRST ST","WINNFIELD","LA",71483,"31.93234759700000","-92.6313354020000"
16,"WINN PARISH MEDICAL CENTER","301 W BOUNDARY AVE","WINNFIELD","LA",71483,"31.92450592500010","-92.6455095539999"
16,"LASALLE GENERAL HOSPITAL","187 NINTH ST","JENA","LA",71342,"31.69407196400000","-92.1574718660000"
16,"LSU BOGALUSA MEDICAL CENTER (OUTPATIENT CAMPUS)","400 MEMPHIS ST","BOGALUSA","LA",70427,"30.78931277400010","-89.8604172950000"
16,"RIVERSIDE MEDICAL CENTER","1900 S MAIN ST","FRANKLINTON","LA",70438,"30.83421671700010","-90.1527314849999"
16,"POINTE COUPEE GENERAL HOSPITAL","2202 FALSE RIVER DR","NEW ROADS","LA",70760,"30.68374180800000","-91.4614226060000"
16,"MINDEN MEDICAL CENTER","1 MEDICAL PLAZA PL","MINDEN","LA",71055,"32.61688254400010","-93.2861563510000"
16,"SOUTHERN SURGICAL HOSPITAL","1700 LINDBERG DR","SLIDELL","LA",70458,"30.27328980500000","-89.7557674250000"
16,"CYPRESS POINTE SURGICAL HOSPITAL","42570 S AIRPORT RD","HAMMOND","LA",70403,"30.47702897600000","-90.4129944699999"
16,"LALLIE KEMP REGIONAL MEDICAL CENTER","52579 HIGHWAY 51 S","INDEPENDENCE","LA",70443,"30.62226879700010","-90.4978020270000"
16,"BEAUREGARD MEMORIAL HOSPITAL","600 S PINE ST","DERIDDER","LA",70634,"30.84156467900000","-93.2884279600000"
16,"OCEANS BEHAVIORAL HOSPITAL OF DERIDDER","1420 BLANKENSHIP DR","DERIDDER","LA",70634,"30.84192092800000","-93.3116669949999"
16,"BATON ROUGE REHABILITATION HOSPITAL","8595 UNITED PLAZA BLVD","BATON ROUGE","LA",70809,"30.41020698100000","-91.0949900809999"
16,"LANE REGIONAL MEDICAL CENTER","6300 MAIN ST","ZACHARY","LA",70791,"30.64883063700010","-91.1375790229999"
16,"PROMISE HOSPITAL BATON ROUGE","5130 MANCUSO LN","BATON ROUGE","LA",70809,"30.39738980800010","-91.1024841580000"
16,"SURGICAL SPECIALTY CENTER OF BATON ROUGE","8080 BLUEBONNET BLVD","BATON ROUGE","LA",70810,"30.37648987800000","-91.1008564710000"
16,"OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS","1310 HEATHER DR","OPELOUSAS","LA",70570,"30.50820845100000","-92.0728687380000"
16,"ST LANDRY EXTENDED CARE HOSPITAL","539 E PRUDHOMME ST","OPELOUSAS","LA",70570,"30.54488807400000","-92.0752850770000"
16,"OPELOUSAS GENERAL HEALTH SYSTEM SOUTH CAMPUS","539 E PRUDHOMME LN","OPELOUSAS","LA",70570,"30.47160362200000","-92.0794871799999"
8,"NORTH CADDO MEDICAL CENTER","815 S PINE ST","VIVIAN","LA",71082,"32.86384175200000","-93.9886527770000"
14,"POMERADO HOSPITAL","15615 POMERADO ROAD","POWAY","CA",92064,"32.99707518400000","-117.0555514410000"
14,"UCSD-LA JOLLA, JOHN M & SALLY B. THORNTON HOSPITAL","9300 CAMPUS POINT DRIVE","LA JOLLA","CA",92037,"32.87802331400010","-117.2255988650000"
17,"CORCORAN DISTRICT HOSPITAL","1310 HANNA AVENUE","CORCORAN","CA",93212,"36.10007945000010","-119.5639526660000"
17,"TWIN CITIES COMMUNITY HOSPITAL","1100 LAS TABLAS ROAD","TEMPLETON","CA",93465,"35.55523788600000","-120.7195884340000"
6,"REHABILITATION HOSPITAL OF WISCONSIN","1625 COLD WATER CREEK DRIVE","WAUKESHA","WI",53188,"43.02603410600010","-88.2872088960000"
17,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA","1287 FULTON ROAD","SANTA ROSA","CA",95401,"38.45039781900000","-122.7716261720000"
17,"SONOMA DEVELOPMENTAL CENTER","15000 ARNOLD DRIVE","ELDRIDGE","CA",95431,"38.34717994800010","-122.5186989340000"
17,"FAIRMONT HOSPITAL","15400 FOOTHILL BOULEVARD","SAN LEANDRO","CA",94578,"37.70768456300000","-122.1187099540000"
17,"KINDRED HOSPITAL - SAN FRANCISCO BAY AREA","2800 BENEDICT DRIVE","SAN LEANDRO","CA",94577,"37.71623260100010","-122.1305639710000"
14,"BARLOW RESPIRATORY HOSPITAL","2000 STADIUM WAY","LOS ANGELES","CA",90026,"34.07609657500010","-118.2483612570000"
14,"LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER","9542 EAST ARTESIA BOULEVARD","BELLFLOWER","CA",90706,"33.87440848100000","-118.1296078100000"
14,"GARFIELD MEDICAL CENTER","525 NORTH GARFIELD AVENUE","MONTEREY PARK","CA",91754,"34.06816324500010","-118.1238573400000"
14,"KINDRED HOSPITAL SOUTH BAY","1246 WEST 155TH STREET","GARDENA","CA",90247,"33.89008644400010","-118.2974382620000"
14,"LAC/RANCHO LOS AMIGOS NATIONAL REHAB CENTER","7601 EAST IMPERIAL HIGHWAY","DOWNEY","CA",90242,"33.92840150200000","-118.1588786770000"
14,"LOS ANGELES COMMUNITY HOSPITAL","4081 EAST OLYMPIC BOULEVARD","LOS ANGELES","CA",90023,"34.01934631000010","-118.1865136700000"
14,"LOS ANGELES METROPOLITAN MEDICAL CENTER","2231 SOUTH WESTERN AVENUE","LOS ANGELES","CA",90018,"34.03514331100010","-118.3093570380000"
17,"HAZEL HAWKINS MEMORIAL HOSPITAL D/P SNF","900 SUNSET DRIVE","HOLLISTER","CA",95023,"36.83551313000000","-121.3868210650000"
14,"HEMET VALLEY HEALTH CARE CENTER","371 WESTON PLACE","HEMET","CA",92543,"33.75244150500000","-116.9604387460000"
14,"JOHN F KENNEDY MEMORIAL HOSPITAL","47-111 MONROE STREET","INDIO","CA",92201,"33.70656828400010","-116.2352580700000"
14,"KINDRED HOSPITAL RIVERSIDE","2224 MEDICAL CENTER DRIVE","PERRIS","CA",92571,"33.81247771300010","-117.2223394830000"
14,"TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY","47-915 OASIS STREET","INDIO","CA",92201,"33.70086461600000","-116.2216257060000"
14,"PALO VERDE HOSPITAL","250 NORTH FIRST STREET","BLYTHE","CA",92225,"33.61286176900010","-114.5951162790000"
17,"MISSION OAKS HOSPITAL","15891 LOS GATOS-ALMADEN ROAD","LOS GATOS","CA",95032,"37.24471473300010","-121.9480738100000"
17,"JOHN C FREMONT HEALTHCARE DISTRICT","5189 HOSPITAL RD., PO BOX 216","MARIPOSA","CA",95338,"37.50012390300000","-119.9773144430000"
17,"ADVENTIST MEDICAL CENTER - REEDLEY","372 WEST CYPRESS AVENUE","REEDLEY","CA",93654,"36.60826833100000","-119.4521493500000"
17,"DOCTORS MEDICAL CENTER - SAN PABLO","2000 VALE ROAD","SAN PABLO","CA",94806,"37.95325581300010","-122.3365344070000"
17,"SAN RAMON REGIONAL MEDICAL CENTER SOUTH BUILDING","7777 NORRIS CANYON ROAD","SAN RAMON","CA",94583,"37.77459184700010","-121.9572790190000"
17,"HERITAGE OAKS HOSPITAL","4250 AUBURN BLVD.","SACRAMENTO","CA",95841,"38.64339455400010","-121.3646809290000"
17,"VIBRA HOSPITAL OF SACRAMENTO","330 MONTROSE DRIVE","FOLSOM","CA",95630,"38.68118058200000","-121.1582090970000"
14,"KINDRED HOSPITAL - SANTA ANA","1901 NORTH COLLEGE AVENUE","SANTA ANA","CA",92706,"33.76214970300000","-117.8915947500000"
14,"LOS ALAMITOS MEDICAL CENTER","3751 KATELLA AVENUE","LOS ALAMITOS","CA",90720,"33.80441349300000","-118.0671497590000"
14,"FOOTHILL REGIONAL MEDICAL CENTER","14662 NEWPORT AVENUE","TUSTIN","CA",92680,"33.73025665600010","-117.8285716110000"
17,"OAKDALE NURSING AND REHABILITATION CENTER","275 SOUTH OAK STREET","OAKDALE","CA",95361,"37.75916748000000","-120.8602988680000"
17,"SUTTER SURGICAL HOSPITAL-NORTH VALLEY","455 PLUMAS BOULEVARD","YUBA CITY","CA",95993,"39.13145021200010","-121.6134540580000"
17,"SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","1965 LIVE OAK BOULEVARD","YUBA CITY","CA",95991,"39.15559560900000","-121.6184356990000"
17,"KAWEAH DELTA SKILLED NURSING FACILITY","1633 SOUTH COURT STREET","VISALIA","CA",93277,"36.31577618200000","-119.2924831200000"
16,"ST. THERESA SPECIALTY HOSPITAL - KENNER","3601 LOYOLA DR","KENNER","LA",70065,"30.02757155500010","-90.2718651910000"
19,"WILKES REGIONAL MEDICAL CENTER","1370 WEST 'D' STREET","NORTH WILKESBORO","NC",28659,"36.15919303900010","-81.1579116459999"
17,"ENLOE MEDICAL CENTER - COHASSET CAMPUS","560 COHASSET ROAD","CHICO","CA",95926,"39.75249689400000","-121.8479963750000"
16,"COMMUNITY SPECIALTY HOSPITAL","408 SE EVANGELINE TRWY","LAFAYETTE","LA",70501,"30.22612065500000","-92.0106280099999"
16,"WEST JEFFERSON MEDICAL CENTER","1101 MEDICAL CENTER BLVD","MARRERO","LA",70072,"29.89221353800010","-90.0948044980000"
16,"LIFECARE SPECIALTY HOSPITAL OF NORTH LOUISIANA","1401 EZELL ST","RUSTON","LA",71270,"32.51400350500010","-92.6316010550000"
16,"RICHARDSON MEDICAL CENTER","254 HIGHWAY 3048","RAYVILLE","LA",71269,"32.46906255200000","-91.7516505729999"
16,"UNITED MEDICAL REHABILITATION HOSPITAL","15717 BELLE DR","HAMMOND","LA",70403,"30.46521737300000","-90.4610694430000"
17,"PARK BRIDGE REHABILITATION AND WELLNESS CENTER","2401 BLANDING AVENUE","ALAMEDA","CA",94501,"37.77062862900000","-122.2370243040000"
14,"COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH","1725 PACIFIC AVENUE","LONG BEACH","CA",90813,"33.78828428600010","-118.1941391180000"
17,"CRESTWOOD SOLANO PSYCHIATRIC HEALTH FACILITY","2201 TUOLUMNE ST","VALLEJO","CA",94589,"38.13061310400010","-122.2409987780000"
17,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","345 SOUTH HALCYON ROAD","ARROYO GRANDE","CA",93420,"35.11310809000000","-120.5909361960000"
14,"PALOMAR MEDICAL CENTER","2185 W. CITRACADO PARKWAY","ESCONDIDO","CA",92025,"33.12221694000000","-117.1213708570000"
14,"PROMISE HOSPITAL OF EAST LOS ANGELES-EAST L.A. CAMPUS","443 SOUTH SOTO STREET","LOS ANGELES","CA",90033,"34.03960372900010","-118.2127942350000"
17,"VIBRA HOSPITAL OF NORTHERN CALIFORNIA","2801 EUREKA WAY","REDDING","CA",96001,"40.58517420500000","-122.4135496480000"
9,"NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN","227 MOUNTAIN DR","DAHLONEGA","GA",30533,"34.52283376300010","-83.9756287810000"
9,"MEMORIAL SATILLA HEALTH","1900 TEBEAU STREET","WAYCROSS","GA",31501,"31.22522138500010","-82.3482788570000"
9,"SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER","361 RANDOLPH STREET","CUTHBERT","GA",39840,"31.77536552400010","-84.7934916029999"
9,"HABERSHAM COUNTY MEDICAL CTR","541 HISTORIC HIGHWAY 441-NORTH","DEMOREST","GA",30535,"34.58144208400010","-83.5368590520000"
6,"LIFECARE HOSPITALS OF WISCONSIN","2400 GOLF ROAD","PEWAUKEE","WI",53072,"43.04729300300000","-88.2670853160000"
16,"CORNERSTONE HOSPITAL OF SOUTHWEST LOUISIANA","703 CYPRESS STREET","SULPHUR","LA",70663,"30.23080971700010","-93.3683325960000"
16,"WESTEND HOSPITAL","1530 HIGHWAY 90 WEST","JENNINGS","LA",70546,"30.23195045700000","-92.6783757620000"
9,"EISENHOWER ARMY MEDICAL CENTER","300 E HOSPITAL RD","FORT GORDON","GA",30905,"33.43033284700000","-82.1258971580000"
16,"PATHWAY REHABILITATION HOSPIAL OF BOSSIER","4900 MEDICAL DRIVE","BOSSIER CITY","LA",71112,"32.46081223400010","-93.6698213449999"
18,"PEAK VIEW BEHAVIORAL HEALTH","7353 SISTERS GROVE","COLORADO SPRINGS","CO",80918,"38.93748697700000","-104.7129691320000"
6,"WILLIAM S. MIDDLETON MEMORIAL VETERANS HOSPITAL","2500 OVERLOOK TERRACE","MADISON","WI",53705,"43.07424777100000","-89.4311258069999"
6,"CLEMENT J. ZABLOCKI VA MEDICAL CENTER","5000 W NATIONAL AVE","MILWAUKEE","WI",53295,"43.02088818600000","-87.9759168790000"
12,"MAYO CLINIC HEALTH SYSTEM - RED CEDAR INC","2321 STOUT RD","MENOMONIE","WI",54751,"44.88298523900000","-91.9015674060000"
12,"MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL","1221 WHIPPLE ST","EAU CLAIRE","WI",54703,"44.81280468600000","-91.5123146619999"
14,"LOMA LINDA UNIVERSITY HEART AND SURGICAL HOSPITAL","26780 BARTON ROAD","REDLANDS","CA",92373,"34.04894040500010","-117.2202163610000"
14,"ST. MARY REGIONAL MEDICAL CENTER","18300 HIGHWAY 18","APPLE VALLEY","CA",92307,"34.54148837200010","-117.2656915150000"
14,"SHARP MESA VISTA HOSPITAL","7850 VISTA HILL AVENUE","SAN DIEGO","CA",92123,"32.79562758200010","-117.1550963250000"
14,"TRI-CITY MEDICAL CENTER","4002 VISTA WAY","OCEANSIDE","CA",92056,"33.18562039500010","-117.2902673050000"
14,"VILLA CORONADO CONVALESCENT (DP/SNF)","233 PROSPECT PLACE","CORONADO","CA",92118,"32.69447400400000","-117.1673574720000"
17,"CALIFORNIA PACIFIC MED CTR-CALIFORNIA EAST","3698 CALIFORNIA STREET","SAN FRANCISCO","CA",94118,"37.78665958200000","-122.4546916460000"
17,"ST. FRANCIS MEMORIAL HOSPITAL","900 HYDE STREET","SAN FRANCISCO","CA",94109,"37.74932236700000","-122.4568963680000"
17,"O'CONNOR HOSPITAL","2105 FOREST AVENUE","SAN JOSE","CA",95128,"37.32792473900000","-121.9383920120000"
18,"CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL","100 HEALTH PARK DRIVE","LOUISVILLE","CO",80027,"39.95190921700000","-105.1517816510000"
18,"LONGMONT UNITED HOSPITAL","1950 MOUNTAIN VIEW AVENUE","LONGMONT","CO",80501,"40.18213576700000","-105.1266536940000"
14,"ST. JOHN'S REGIONAL MEDICAL CENTER","1600 NORTH ROSE AVENUE","OXNARD","CA",93030,"34.21633831000000","-119.1557182630000"
17,"SONOMA WEST MEDICAL CENTER","501 PETALUMA AVENUE","SEBASTOPOL","CA",95472,"38.39717433700000","-122.8190262360000"
17,"ADVENTIST HEALTH VALLEJO","525 OREGON STREET","VALLEJO","CA",94590,"38.11790374800010","-122.2488936860000"
16,"OCEAN BEHAVIORAL HOSPITAL OF BILOXI","180 DE BUYS ROAD","BILOXI","MS",39531,"30.39224400000010","-88.9995922589999"
17,"ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE","350 HAWTHORNE AVENUE","OAKLAND","CA",94609,"37.82121585900010","-122.2630605940000"
17,"KAISER FND HOSP - FREMONT","39400 PASEO PADRE PARKWAY","FREMONT","CA",94538,"37.55279036600010","-121.9750842020000"
17,"VALLEY MEMORIAL HOSPITAL - LIVERMORE","1111 E. STANLEY BOULEVARD","LIVERMORE","CA",94550,"37.67732013500010","-121.7817916470000"
17,"ADVENTIST HEALTH LODI MEMORIAL HOSPITAL","975 SOUTH FAIRMONT AVENUE","LODI","CA",95240,"38.12132334200000","-121.2868184250000"
14,"BEVERLY HOSPITAL","309 WEST BEVERLY BOULEVARD","MONTEBELLO","CA",90640,"34.01455950600010","-118.1004468810000"
18,"MERCY REGIONAL MEDICAL CENTER","1010 THREE SPRINGS BLVD","DURANGO","CO",81301,"37.23602792700010","-107.8262684450000"
14,"COMMUNITY HOSPITAL OF LONG BEACH","1720 TERMINO AVENUE","LONG BEACH","CA",90804,"33.78848636400010","-118.1452406120000"
14,"MEMORIALCARE MILLER CHILDRENS AND WOMENS HOSPITAL","2801 ATLANTIC AVENUE","LONG BEACH","CA",90806,"33.80817455000000","-118.1854575760000"
14,"GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER","1891 EFFIE STREET","LOS ANGELES","CA",90026,"34.08524140400000","-118.2565807900000"
14,"KAISER PERMANENTE WEST LOS ANGELES MEDICAL CENTER","6041 CADILLAC AVENUE","LOS ANGELES","CA",90034,"34.03849667800010","-118.3746963750000"
14,"KAISER PERMANENTE DOWNEY MEDICAL CENTER","9333 IMPERIAL HIGHWAY","DOWNEY","CA",90242,"33.91950679000010","-118.1289978510000"
14,"KECK HOSPITAL OF USC","1500 SAN PABLO STREET","LOS ANGELES","CA",90033,"34.06202984100000","-118.2013106000000"
14,"KEDREN COMMUNITY MENTAL HEALTH CENTER","4211 SOUTH AVALON BOULEVARD","LOS ANGELES","CA",90011,"34.00729948300010","-118.2662100800000"
14,"METHODIST HOSPITAL OF SOUTHERN CALIFORNIA","300 WEST HUNTINGTON DRIVE","ARCADIA","CA",91007,"34.13448746000010","-118.0417117460000"
14,"MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS","14850 ROSCOE BOULEVARD","PANORAMA CITY","CA",91402,"34.22041456400010","-118.4566693600000"
14,"PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO","1300 WEST SEVENTH STREET","SAN PEDRO","CA",90732,"33.73842307000010","-118.3050043580000"
14,"PROVIDENCE LITTLE COMPANY OF MARY MC - TORRANCE","4101 TORRANCE BOULEVARD","TORRANCE","CA",90503,"33.83849290200000","-118.3572972440000"
14,"PROVIDENCE SAINT JOSEPH MEDICAL CENTER","501 SO. BUENA VISTA","BURBANK","CA",91505,"34.15704352900010","-118.3288691080000"
14,"PROVIDENCE ST. JOHN'S HEALTH CENTER","2121 SANTA MONICA BLVD","SANTA MONICA","CA",90404,"34.03082595100010","-118.4794503800000"
14,"ST. VINCENT MEDICAL CENTER","2131 WEST 3RD STREET","LOS ANGELES","CA",90057,"34.06387155900010","-118.2736144700000"
14,"KAISER FND HOSPITAL - MORENO VALLEY","27300 IRIS AVENUE","MORENO VALLEY","CA",92555,"33.89703207000010","-117.1860032240000"
14,"LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA","28062 BAXTER ROAD","MURRIETA","CA",92563,"33.61477694400000","-117.1690703060000"
17,"EL CAMINO HOSPITAL LOS GATOS","815 POLLARD ROAD","LOS GATOS","CA",95032,"37.26252714800010","-121.9694065600000"
17,"KAISER FND HOSP - SAN JOSE","250 HOSPITAL PARKWAY","SAN JOSE","CA",95119,"37.23980334200010","-121.8002156690000"
17,"DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL","1555 SOQUEL DRIVE","SANTA CRUZ","CA",95065,"36.99002070300000","-121.9840450140000"
17,"KAISER FND HOSP - SOUTH SAN FRANCISCO","1200 EL CAMINO REAL","SOUTH SAN FRANCISCO","CA",94080,"37.65968775900010","-122.4392699570000"
12,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR","700 WEST AVENUE SOUTH","LA CROSSE","WI",54601,"43.80394793200000","-91.2403040330000"
17,"SUTTER AUBURN FAITH HOSPITAL","11815 EDUCATION STREET","AUBURN","CA",95602,"38.94510371800000","-121.1007482200000"
17,"ADVENTIST HEALTH FRANK R HOWARD MEMORIAL HOSPITAL","1 MARCELA DRIVE","WILLITS","CA",95490,"39.38969872000010","-123.3387297580000"
17,"MERCY MEDICAL CENTER - MERCED","333 MERCY AVENUE","MERCED","CA",95340,"37.33985565500010","-120.4675282650000"
17,"COMMUNITY SUBACUTE AND TRANSITIONAL CARE CENTER","3003 NORTH MARIPOSA STREET","FRESNO","CA",93703,"36.77771535400010","-119.7796771030000"
17,"KAISER FND HOSP - FRESNO","7300 NORTH FRESNO STREET","FRESNO","CA",93720,"36.84252968800010","-119.7803050970000"
17,"ADVENTIST MEDICAL CENTER-SELMA","1141 ROSE AVENUE","SELMA","CA",93662,"36.56786703700000","-119.5986673640000"
17,"BARTON MEMORIAL HOSPITAL","2170 SOUTH AVENUE","SOUTH LAKE TAHOE","CA",96150,"38.91157867900010","-119.9965468480000"
17,"DELANO REGIONAL MEDICAL CENTER","1401 GARCES HIGHWAY","DELANO","CA",93215,"35.76226417500000","-119.2388220020000"
14,"BAKERSFIELD BEHAVORIAL HEALTHCARE HOSPITAL, LLC","5201 WHITE LANE","BAKERSFIELD","CA",93309,"35.31672357500000","-119.0605345780000"
17,"SUTTER CENTER FOR PSYCHIATRY","7700 FOLSOM BOULEVARD","SACRAMENTO","CA",95826,"38.54992593400000","-121.4146167840000"
17,"REDWOOD MEMORIAL HOSPITAL","3300 RENNER DRIVE","FORTUNA","CA",95540,"40.58262491500010","-124.1364052930000"
17,"GEORGE L MEE MEMORIAL HOSPITAL","300 CANAL STREET","KING CITY","CA",93930,"36.20581243300010","-121.1328573460000"
14,"HOAG ORTHOPEDIC INSTITUTE","16250 SAND CANYON AVENUE","IRVINE","CA",92618,"33.66039694400010","-117.7732064430000"
14,"MEMORIALCARE ORANGE COAST MEDICAL CENTER","9920 TALBERT AVENUE","FOUNTAIN VALLEY","CA",92708,"33.70046194700010","-117.9558942180000"
17,"EMANUEL MEDICAL CENTER, INC","825 DELBON AVENUE","TURLOCK","CA",95380,"37.51231404300010","-120.8391509190000"
17,"KAISER FND HOSP-MODESTO","4601 DALE RD","MODESTO","CA",95356,"37.70652227700000","-121.0517784450000"
18,"PAGOSA MOUNTAIN HOSPITAL","95 SOUTH PAGOSA BOULEVARD","PAGOSA SPRINGS","CO",81147,"37.25214825000010","-107.0783119630000"
12,"MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA","310 W MAIN ST","SPARTA","WI",54656,"43.94422596400010","-90.8143835939999"
9,"SHEPHERD CENTER","2020 PEACHTREE ROAD NW","ATLANTA","GA",30309,"33.81006102200010","-84.3937618589999"
9,"SOUTHERN REGIONAL MEDICAL CENTER","11 UPPER RIVERDALE ROAD SW","RIVERDALE","GA",30274,"33.57901979100010","-84.3899514170000"
9,"PHOEBE PUTNEY MEMORIAL HOSPITAL - NORTH CAMPUS","2000 PALMYRA ROAD","ALBANY","GA",31701,"31.60659255800000","-84.1694145370000"
9,"HIGGINS GENERAL HOSPITAL","200 ALLEN MEMORIAL DRIVE","BREMEN","GA",30110,"33.71672724000010","-85.1450202880000"
16,"CHILDREN'S HOSPITAL","200 HENRY CLAY AVE","NEW ORLEANS","LA",70118,"29.91786418900010","-90.1273962640000"
16,"LSU MEDICAL CENTER","2021 PERDIDO ST","NEW ORLEANS","LA",70112,"29.95665881600010","-90.0850046199999"
16,"ST. ELIZABETH HOSPITAL","1125 W HIGHWAY 30","GONZALES","LA",70737,"30.20975616300010","-90.9317413770000"
9,"WELLSTAR COBB HOSPITAL","3950 AUSTELL ROAD","AUSTELL","GA",30106,"33.85754196900010","-84.6050249039999"
